TG_ID,ACCOUNT_NUM,NAME,ADDRESS,CITY,STATE,ZIP,REGION,TERR,DATE,UNITS,CALLS
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,3/31/2012,0,2
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,2/28/2013,0,1
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,7/31/2013,0,1
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,8/31/2013,2,0
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,10/31/2013,0,2
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,11/30/2013,0,1
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,12/31/2013,0,1
652354,38119200,Saint Francis Hospital,5959 Park Ave,Memphis,TN,38119,East Region,20107,7/31/2014,2,2
652355,24153202,Lewis Gale Hospital,1900 Electric Rd,Salem,VA,24153,East Region,20101,7/31/2013,8,0
652355,24153202,Lewis Gale Hospital,1900 Electric Rd,Salem,VA,24153,East Region,20101,9/30/2013,6,0
652355,24153202,Lewis Gale Hospital,1900 Electric Rd,Salem,VA,24153,East Region,20101,10/31/2013,4,0
652355,24153202,Lewis Gale Hospital,1900 Electric Rd,Salem,VA,24153,East Region,20101,6/30/2014,12,0
652355,24153202,Lewis Gale Hospital,1900 Electric Rd,Salem,VA,24153,East Region,20101,9/30/2014,6,0
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,2/29/2012,0,2
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,5/31/2012,0,3
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,6/30/2012,10,2
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,10/31/2012,0,1
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,3/31/2013,0,2
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,5/31/2013,0,2
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,6/30/2013,10,1
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,10/31/2013,0,2
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,11/30/2013,0,1
652358,80122201,Littleton Adventist Hospital,7700 S Broadway,Littleton,CO,80122,West Region,20201,5/31/2014,24,0
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,7/31/2012,6,0
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,1/31/2013,0,2
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,2/28/2013,0,2
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,3/31/2013,0,2
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,4/30/2013,0,1
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,5/31/2013,4,0
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,6/30/2013,0,2
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,8/31/2013,0,2
652359,64068200,Liberty Hospital,2525 Glenn Hendren Dr,Liberty,MO,64068,West Region,20209,10/31/2013,0,2
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,1/31/2012,0,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,2/29/2012,0,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,3/31/2012,0,2
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,4/30/2012,8,3
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,5/31/2012,6,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,6/30/2012,30,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,7/31/2012,10,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,8/31/2012,10,6
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,9/30/2012,20,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,11/30/2012,0,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,4/30/2013,0,4
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,5/31/2013,6,4
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,6/30/2013,22,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,7/31/2013,30,5
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,8/31/2013,4,4
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,9/30/2013,42,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,10/31/2013,8,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,11/30/2013,10,2
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,4/30/2014,12,8
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,5/31/2014,12,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,6/30/2014,18,3
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,7/31/2014,24,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,8/31/2014,0,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,9/30/2014,12,0
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,10/31/2014,2,1
652360,74104200,St John Medical Center,1923 S Utica Ave,Tulsa,OK,74104,West Region,20201,11/30/2014,0,2
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,5/31/2012,4,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,8/31/2012,6,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,9/30/2012,24,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,6/30/2013,4,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,7/31/2013,12,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,8/31/2013,20,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,6/30/2014,4,0
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,7/31/2014,0,1
652361,23114200,Bon Secours St Francis Medical Center,13710 St Francis Blvd,Midlothian,VA,23114,East Region,20101,9/30/2014,12,0
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,3/31/2012,0,1
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,6/30/2012,16,0
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,1/31/2013,0,1
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,3/31/2013,0,2
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,6/30/2013,0,2
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,9/30/2013,14,2
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,3/31/2014,0,2
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,7/31/2014,0,2
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,8/31/2014,0,1
652364,63703200,St Francis MC Cape,211 Saint Francis Dr,Cape Girardeau,MO,63703,West Region,20209,9/30/2014,6,0
652365,62769200,Saint Johns Hospital,800 E Carpenter St*,Springfield,IL,62769,West Region,20209,6/30/2012,18,0
652365,62769200,Saint Johns Hospital,800 E Carpenter St*,Springfield,IL,62769,West Region,20209,9/30/2012,10,0
652365,62769200,Saint Johns Hospital,800 E Carpenter St*,Springfield,IL,62769,West Region,20209,8/31/2013,6,0
652365,62769200,Saint Johns Hospital,800 E Carpenter St*,Springfield,IL,62769,West Region,20209,11/30/2014,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,1/31/2012,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,2/29/2012,0,2
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,3/31/2012,8,0
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,4/30/2012,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,5/31/2012,20,3
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,6/30/2012,34,3
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,7/31/2012,0,2
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,8/31/2012,0,2
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,9/30/2012,0,3
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,10/31/2012,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,11/30/2012,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,12/31/2012,0,2
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,1/31/2013,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,2/28/2013,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,3/31/2013,0,2
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,5/31/2013,4,0
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,9/30/2013,0,3
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,3/31/2014,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,5/31/2014,0,1
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,6/30/2014,10,0
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,7/31/2014,8,0
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,8/31/2014,4,0
652367,75605202,CHS Longview Regional Hosp,2901 N 4th St,Longview,TX,75605,West Region,20205,10/31/2014,4,0
652368,90720202,Los Alamitos Medical Center,3751 Katella Ave,Los Alamitos,CA,90720,West Region,20206,10/31/2012,0,2
652368,90720202,Los Alamitos Medical Center,3751 Katella Ave,Los Alamitos,CA,90720,West Region,20206,11/30/2012,0,1
652368,90720202,Los Alamitos Medical Center,3751 Katella Ave,Los Alamitos,CA,90720,West Region,20206,12/31/2012,0,2
652368,90720202,Los Alamitos Medical Center,3751 Katella Ave,Los Alamitos,CA,90720,West Region,20206,1/31/2014,0,1
652368,90720202,Los Alamitos Medical Center,3751 Katella Ave,Los Alamitos,CA,90720,West Region,20206,2/28/2014,0,1
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,5/31/2012,0,1
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,6/30/2012,0,3
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,8/31/2012,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,9/30/2012,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,3/31/2013,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,5/31/2013,20,0
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,6/30/2013,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,7/31/2013,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,8/31/2013,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,12/31/2013,0,3
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,2/28/2014,0,3
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,4/30/2014,4,0
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,5/31/2014,0,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,7/31/2014,4,2
652370,63090200,Mercy Washington,901 E 5th St,Washington,MO,63090,West Region,20209,9/30/2014,0,2
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,6/30/2012,0,2
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,8/31/2012,8,0
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,2/28/2013,0,4
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,5/31/2013,8,0
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,8/31/2013,0,1
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,9/30/2013,8,0
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,10/31/2013,0,1
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,11/30/2013,0,2
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,6/30/2014,20,0
652371,23434200,Sentara Obici Hospital,2800 Godwin Blvd,Suffolk,VA,23434,East Region,20101,11/30/2014,0,2
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,3/31/2012,10,2
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,8/31/2012,0,1
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,11/30/2012,0,1
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,3/31/2013,0,1
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,9/30/2013,0,1
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,1/31/2014,0,1
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,4/30/2014,20,0
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,5/31/2014,10,0
652373,93030201,Saint Johns Regional Medical Center,1600 N Rose Ave,Oxnard,CA,93030,West Region,20206,6/30/2014,0,1
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,5/31/2012,4,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,7/31/2012,40,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,8/31/2012,-14,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,9/30/2012,6,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,3/31/2013,2,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,4/30/2013,4,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,6/30/2013,2,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,9/30/2013,2,0
652375,30342207,St Joseph Hospital,5665 Peachtree Dunwoody Rd Ne,Atlanta,GA,30342,East Region,20104,7/31/2014,6,0
652377,46804200,Lutheran Hospital Of Indiana,7950 W Jefferson Blvd,Fort Wayne,IN,46804,West Region,20209,4/30/2013,4,0
652377,46804200,Lutheran Hospital Of Indiana,7950 W Jefferson Blvd,Fort Wayne,IN,46804,West Region,20209,7/31/2014,8,0
652379,19605200,St Joseph Medical Center,2500 Bernville Rd,Reading,PA,19605,East Region,20108,6/30/2013,0,1
652379,19605200,St Joseph Medical Center,2500 Bernville Rd,Reading,PA,19605,East Region,20108,8/31/2013,0,1
652379,19605200,St Joseph Medical Center,2500 Bernville Rd,Reading,PA,19605,East Region,20108,9/30/2013,6,0
652380,95204201,St Joseph Medical Ctr,1800 N California St,Stockton,CA,95204,West Region,20208,1/31/2012,0,1
652380,95204201,St Joseph Medical Ctr,1800 N California St,Stockton,CA,95204,West Region,20208,6/30/2012,0,2
652380,95204201,St Joseph Medical Ctr,1800 N California St,Stockton,CA,95204,West Region,20208,5/31/2013,16,0
652380,95204201,St Joseph Medical Ctr,1800 N California St,Stockton,CA,95204,West Region,20208,9/30/2013,0,1
652380,95204201,St Joseph Medical Ctr,1800 N California St,Stockton,CA,95204,West Region,20208,1/31/2014,0,1
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,1/31/2012,0,1
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,5/31/2013,12,0
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,1/31/2014,0,1
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,5/31/2014,4,0
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,9/30/2014,4,1
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,10/31/2014,-4,3
652381,94904202,Marin General Hospital,250 Bon Air Rd,Kentfield,CA,94904,West Region,20208,12/31/2014,0,1
652382,46545203,St Josephs Regional Medical Center,5215 Holy Cross Pkwy,Mishawaka,IN,46545,West Region,20209,1/31/2013,2,0
652382,46545203,St Josephs Regional Medical Center,5215 Holy Cross Pkwy,Mishawaka,IN,46545,West Region,20209,6/30/2014,2,0
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,1/31/2012,0,1
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,5/31/2012,4,0
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,6/30/2012,0,1
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,8/31/2012,0,2
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,10/31/2012,0,1
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,1/31/2013,0,2
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,7/31/2013,4,0
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,8/31/2013,0,4
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,10/31/2013,0,1
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,1/31/2014,0,1
652383,92835201,St Jude Medical Hospital,101 E Valencia Mesa Dr,Fullerton,CA,92835,West Region,20206,6/30/2014,6,0
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,3/31/2012,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,5/31/2012,16,0
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,7/31/2012,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,8/31/2012,10,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,9/30/2012,0,3
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,11/30/2012,0,1
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,2/28/2013,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,3/31/2013,0,1
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,5/31/2013,0,3
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,7/31/2013,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,8/31/2013,0,1
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,9/30/2013,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,10/31/2013,0,3
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,11/30/2013,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,12/31/2013,0,1
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,1/31/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,2/28/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,3/31/2014,0,3
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,4/30/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,5/31/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,6/30/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,7/31/2014,10,0
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,8/31/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,9/30/2014,0,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,11/30/2014,6,2
652384,63110205,St Louis University Hosp,3635 Vista At Grand St,Saint Louis,MO,63110,West Region,20209,12/31/2014,0,2
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,3/31/2013,12,0
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,6/30/2013,18,0
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,7/31/2013,2,0
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,8/31/2013,0,1
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,9/30/2013,6,0
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,10/31/2013,0,1
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,11/30/2013,0,1
652385,64086201,Saint Lukes East Lees Summit,100 Ne Saint Lukes Blvd,Lees Summit,MO,64086,West Region,20209,3/31/2014,0,1
652386,32216205,St Vincent's Hospital,4201 Belfort Rd,Jacksonville,FL,32216,East Region,20105,6/30/2012,6,0
652386,32216205,St Vincent's Hospital,4201 Belfort Rd,Jacksonville,FL,32216,East Region,20105,2/28/2013,0,1
652386,32216205,St Vincent's Hospital,4201 Belfort Rd,Jacksonville,FL,32216,East Region,20105,8/31/2013,6,0
652386,32216205,St Vincent's Hospital,4201 Belfort Rd,Jacksonville,FL,32216,East Region,20105,11/30/2013,0,1
652386,32216205,St Vincent's Hospital,4201 Belfort Rd,Jacksonville,FL,32216,East Region,20105,9/30/2014,12,0
652389,81501203,St Marys Hospital And Medical Center,2635 N 7th St,Grand Junction,CO,81501,West Region,20201,8/31/2012,6,0
652389,81501203,St Marys Hospital And Medical Center,2635 N 7th St,Grand Junction,CO,81501,West Region,20201,5/31/2013,6,0
652389,81501203,St Marys Hospital And Medical Center,2635 N 7th St,Grand Junction,CO,81501,West Region,20201,1/31/2014,16,0
652389,81501203,St Marys Hospital And Medical Center,2635 N 7th St,Grand Junction,CO,81501,West Region,20201,9/30/2014,10,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,5/31/2012,2,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,7/31/2012,2,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,8/31/2012,10,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,4/30/2013,20,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,5/31/2013,-12,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,7/31/2013,10,0
652391,20650200,Saint Marys Hospital,25500 Point Lookout Rd,Leonardtown,MD,20650,East Region,20101,8/31/2013,8,3
